Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Tair,RH,Windspeed,Winddirection,Srad,Latitude,Longitude,Sat_SM_SMAP,Sat_SM_AMSR,distance_AMSR,distance_SMAP,distance_AMSR,distance_AMSR,distance_SMAP
2021-02-12,0.0,0.231,0.19,0.184,0.167,3.79,4.55,5.8,11.17,-3.87,99.2,0.0,0.0,153.4,,,,,9.81474974427061,12.266493604285852,11.040621674278231,9.81474974427061,12.266493604285852
2021-02-13,0.0,0.223,0.185,0.179,0.177,2.2,3.13,4.41,9.51,-5.35,98.1,0.0,0.0,80.4,,,,,,,,490.0621617748683,12.266493604285852
2021-02-14,0.0,0.219,0.182,0.175,0.177,1.47,2.43,3.59,8.27,-7.297,97.2,0.0,0.0,66.22,,,,,,,,11.400709527787445,12.266493604285852
2021-02-15,0.0,0.213,0.178,0.171,0.175,1.01,1.79,2.78,7.22,-10.55,87.1,0.0,0.0,545.2,,,,,,,,54.8171091285756,12.266493604285852
2021-02-16,0.0,0.217,0.18,0.173,0.174,1.53,2.06,2.84,6.66,-9.43,86.3,0.0,0.0,478.1,,,,,,,,84.94600911007396,12.266493604285852
2021-02-17,0.509,0.252,0.202,0.189,0.175,2.17,2.57,3.12,6.36,-0.798,100.0,0.0,0.0,161.1,,,,,,,,11.800871755805032,12.266493604285852
2021-02-18,0.0,0.236,0.194,0.185,0.193,2.39,2.8,3.34,6.25,-4.244,96.3,0.0,0.0,266.1,,,,,,,,84.13495174861093,12.266493604285852
2021-02-19,0.0,0.233,0.191,0.182,0.192,2.33,2.59,3.11,6.17,2.799,77.74,0.0,0.0,540.8,,,,,,,,11.405374138017637,12.266493604285852
2021-02-20,2.0309999999999997,0.27,0.207,0.193,0.204,4.78,3.35,3.07,6.01,7.198,59.39,3.149,213.3,781.4,,,,,,,,10.888615548296643,12.266493604285852
2021-02-21,0.0,0.237,0.196,0.186,0.202,11.88,9.39,7.83,7.39,16.28,64.77,3.67,218.3,759.5,,,,,,,,10.996371407885396,12.266493604285852
2021-02-22,0.0,0.228,0.189,0.18,0.197,12.78,10.1,8.79,9.41,18.49,21.78,2.029,202.8,795.2,,,,,,,,93.3887714574593,12.266493604285852
2021-02-23,0.0,0.216,0.183,0.175,0.192,14.57,11.85,10.39,10.54,20.19,58.75,3.275,219.9,777.9,,,,,,,,97.54769849676764,12.266493604285852
2021-02-24,0.0,0.212,0.181,0.173,0.189,18.37,15.52,13.64,12.01,21.85,64.14,1.759,8.48,766.6,,,,,,,,11.009016650694653,12.266493604285852
2021-02-25,0.0,0.196,0.174,0.169,0.186,13.83,13.79,13.92,13.64,12.28,72.37,2.091,93.9,176.0,,,,,,,,11.21131639172174,12.266493604285852
2021-02-26,0.0,0.216,0.176,0.167,0.183,12.12,11.74,11.94,13.28,8.3,92.8,0.624,1.88,332.6,,,,,,,,10.744641335636707,12.266493604285852
2021-02-27,0.0,0.22,0.179,0.169,0.18,14.7,14.34,14.07,13.62,16.15,100.0,1.305,188.4,80.0,,,,,,,,517.082893552357,12.266493604285852
2021-02-28,0.252,0.221,0.183,0.171,0.179,18.3,17.37,16.46,14.53,19.85,96.8,1.266,247.6,167.3,,,,,11.066304501908036,12.266493604285852,11.666399053096944,11.066304501908036,12.266493604285852
2021-03-01,0.0,0.203,0.174,0.167,0.178,12.54,13.1,13.92,15.37,7.314,81.4,3.459,40.64,164.9,,,,,10.762368087579938,,10.762368087579938,10.762368087579938,
2021-03-02,0.0,0.199,0.171,0.163,0.175,13.97,11.78,11.05,13.78,11.8,47.1,2.002,37.98,824.0,,,,,11.167876570141086,,11.167876570141086,11.167876570141086,
2021-03-03,0.0,0.189,0.168,0.161,0.173,15.08,12.66,11.82,13.82,16.51,39.0,3.105,198.0,818.0,,,,,10.226697178127594,12.266493604285852,11.246595391206723,10.226697178127594,12.266493604285852
2021-03-04,0.0,0.181,0.166,0.161,0.172,17.56,14.99,13.85,14.37,19.05,57.6,3.452,195.6,807.0,,,,,480.3590738738823,12.266493604285852,246.3127837390841,480.3590738738823,12.266493604285852
2021-03-05,0.0,0.173,0.163,0.159,0.172,17.99,16.19,15.45,15.39,18.79,29.9,3.809,0.34,808.0,,,,,11.993614393526444,12.266493604285852,12.130053998906147,11.993614393526444,12.266493604285852
2021-03-06,0.0,0.165,0.16,0.158,0.17,18.84,16.62,15.57,15.92,14.05,58.53,2.817,59.46,554.3,,,,,,,,663.8952309869198,12.266493604285852
2021-03-07,,,,,,,,,,,,,,,,,0.1756875962018966,0.14196238,11.924101462660303,12.266493604285852,12.095297533473078,11.924101462660303,12.266493604285852
2021-03-08,0.0,0.148,0.152,0.154,0.168,15.32,14.74,14.71,16.06,14.28,73.61,2.98,189.7,333.9,,,,,387.0663319936233,12.266493604285852,199.66641279895455,387.0663319936233,12.266493604285852
2021-03-09,0.0,0.145,0.151,0.153,0.166,16.38,15.61,15.35,15.95,17.5,79.29,4.847,195.7,315.6,,,,,,,,10.266409913711296,12.266493604285852
2021-03-10,0.0,0.142,0.15,0.152,0.165,17.79,17.05,16.57,16.31,18.56,73.16,2.912,207.5,211.2,,,,,,,,109.09912007780936,12.266493604285852
2021-03-11,0.0,0.141,0.149,0.152,0.165,20.8,18.84,17.69,16.82,22.78,57.39,4.515,196.0,529.7,,,,,12.513933845695965,12.266493604285852,12.390213724990907,12.513933845695965,12.266493604285852
2021-03-12,,,,,,,,,,,,,,,,,0.1507053226232528,0.14670566,10.119615545002418,12.266493604285852,11.193054574644137,10.119615545002418,12.266493604285852
2021-03-13,0.0,0.129,0.142,0.149,0.163,19.85,19.65,19.52,18.56,19.44,93.7,3.679,183.3,149.3,,,,,11.367060576373277,12.266493604285852,11.816777090329564,11.367060576373277,12.266493604285852
2021-03-14,0.0,0.127,0.139,0.146,0.162,19.08,18.07,17.89,18.44,17.19,21.4,4.805,5.43,653.7,,,,,9.73394097610075,12.266493604285852,11.000217290193302,9.73394097610075,12.266493604285852
2021-03-15,0.0,0.123,0.135,0.142,0.16,21.37,18.45,17.16,18.13,24.24,16.46,2.387,217.2,843.0,,,,,,,,48.05299711404169,12.266493604285852
2021-03-16,,,,,,,,,,,,,,,,,0.1615974158048629,0.1498658,9.849833690200914,12.266493604285852,11.058163647243385,9.849833690200914,12.266493604285852
2021-03-17,0.0,0.139,0.126,0.136,0.158,20.82,19.16,18.72,19.26,18.62,28.98,4.39,48.46,899.0,,,,,460.1522261215413,12.266493604285852,236.20935986291357,460.1522261215413,12.266493604285852
2021-03-18,0.0,0.131,0.123,0.132,0.156,18.54,16.55,16.05,18.51,13.56,32.57,4.908,9.1,894.0,,,,,,,,11.10306630075769,12.266493604285852
2021-03-19,0.0,0.125,0.12,0.129,0.154,19.08,16.71,15.92,18.05,12.7,44.59,3.081,28.98,899.0,,,,,,,,10.061745598248718,12.266493604285852
2021-03-20,0.0,0.12,0.119,0.126,0.152,20.43,17.43,16.32,18.01,16.31,43.69,2.214,163.2,886.0,,,,,,,,223.61528036404275,12.266493604285852
2021-03-21,0.0,0.114,0.117,0.123,0.151,20.58,18.04,17.24,18.37,15.68,57.38,3.704,186.3,886.0,,,,,11.3718339707326,,11.3718339707326,11.3718339707326,
2021-03-22,0.0,0.107,0.114,0.121,0.15,17.24,17.66,18.13,18.79,13.92,97.1,3.733,187.3,70.75,,,,,,,,24.578320883332967,12.266493604285852
2021-03-23,0.0,0.212,0.117,0.119,0.148,19.7,17.0,15.69,17.71,18.77,36.16,1.624,8.68,890.0,,,,,,,,11.275294650075416,
2021-03-24,0.0,0.181,0.121,0.119,0.147,19.14,17.04,16.24,17.86,19.61,75.39,4.123,169.0,767.1,,,,,387.238341677468,12.266493604285852,199.75241764087693,387.238341677468,12.266493604285852
2021-03-25,0.0,0.232,0.184,0.146,0.147,19.1,17.34,16.53,17.89,15.27,56.23,4.057,356.7,920.0,,,,,,,,9.687104062938634,
2021-03-26,0.0,0.211,0.175,0.156,0.146,19.33,17.1,16.14,17.83,22.32,40.2,4.414,189.7,913.0,,,,,9.891837379631664,12.266493604285852,11.079165491958758,9.891837379631664,12.266493604285852
2021-03-27,0.0,0.19,0.166,0.155,0.145,19.05,18.29,17.88,18.14,20.74,76.65,1.713,234.4,240.6,,,,,,,,92.9099835753539,12.266493604285852
2021-03-28,0.0,0.175,0.159,0.151,0.145,18.77,17.71,17.68,18.66,16.99,30.77,4.432,58.18,748.1,,,,,,,,12.171738981300187,12.266493604285852
2021-03-29,0.0,0.163,0.153,0.147,0.144,21.01,18.15,16.87,18.32,20.24,28.45,3.006,190.3,926.0,,,,,370.8494047709519,12.266493604285852,191.55794918761887,370.8494047709519,12.266493604285852
2021-03-30,0.0,0.147,0.148,0.145,0.144,22.04,20.31,19.22,18.95,20.76,73.24,4.062,215.8,733.7,,,,,12.31918670251006,12.266493604285852,12.292840153397956,12.31918670251006,12.266493604285852
2021-03-31,0.0,0.137,0.143,0.142,0.144,21.08,20.06,19.71,19.65,15.0,36.34,4.503,34.03,654.2,,,,,,,,180.54736040455128,12.266493604285852
2021-04-01,,,,,,,,,,,,,,,,,,0.14367904,9.819356811546408,,9.819356811546408,9.819356811546408,
2021-04-02,0.0,0.12,0.13,0.131,0.142,21.78,19.28,18.35,19.38,17.31,41.88,4.159,175.1,866.0,,,,,,,,236.0164620959584,12.266493604285852
2021-04-03,0.0,0.151,0.125,0.128,0.142,16.3,16.9,17.77,19.46,13.18,89.4,1.187,175.3,82.8,,,,,,,,11.468296625766586,12.266493604285852
2021-04-04,0.0,0.16,0.125,0.127,0.141,17.59,16.87,16.77,18.27,15.99,81.8,2.974,182.6,364.0,,,,,10.993413193715098,12.266493604285852,11.629953399000474,10.993413193715098,12.266493604285852
2021-04-05,0.0,0.155,0.126,0.126,0.14,22.52,19.36,17.87,18.23,21.24,58.93,3.399,198.7,923.0,,,,,241.57921758121324,12.266493604285852,126.92285559274954,241.57921758121324,12.266493604285852
2021-04-06,0.0,0.142,0.125,0.125,0.139,24.67,21.58,19.99,19.26,24.26,56.98,4.214,196.6,916.0,,,,,12.101087194528418,12.266493604285852,12.183790399407137,12.101087194528418,12.266493604285852
2021-04-07,0.0,0.131,0.122,0.122,0.138,25.93,23.11,21.73,20.5,22.82,43.47,4.356,356.6,938.0,,,,,42.05424868128853,12.266493604285852,27.16037114278719,42.05424868128853,12.266493604285852
2021-04-08,0.0,0.121,0.119,0.118,0.137,25.98,22.81,21.29,21.01,25.48,58.13,3.288,215.1,902.0,,,,,11.05071692867128,,11.05071692867128,11.05071692867128,
2021-04-09,0.0,0.116,0.117,0.116,0.134,27.8,24.46,22.8,21.74,28.4,41.81,2.5,225.3,931.0,,,,,,,,336.4084824808758,12.266493604285852
2021-04-10,0.0,0.108,0.114,0.113,0.131,27.03,24.0,22.7,22.47,20.15,25.8,2.921,47.81,959.0,,,,,,,,11.465754057299147,12.266493604285852
2021-04-11,0.0,0.103,0.111,0.11,0.128,26.6,23.35,21.99,22.41,24.85,27.85,2.992,202.8,952.0,,,,,,,,92.0528901919059,12.266493604285852
2021-04-12,0.0,0.102,0.11,0.109,0.125,28.47,25.02,23.54,22.83,25.37,56.94,2.12,187.2,905.0,,,,,10.248496337668168,12.266493604285852,11.25749497097701,10.248496337668168,12.266493604285852
2021-04-13,0.0,0.099,0.109,0.107,0.123,27.83,25.33,24.53,23.63,20.4,65.73,2.431,19.19,739.1,,,,,10.754100464242796,12.266493604285852,11.510297034264324,10.754100464242796,12.266493604285852
2021-04-14,,,,,,,,,,,,,,,,,0.1341203302145004,0.17101896,382.5589018411405,12.266493604285852,197.4126977227132,382.5589018411405,12.266493604285852
2021-04-15,0.0,0.094,0.105,0.105,0.119,21.89,22.97,23.84,24.0,14.39,100.0,2.812,103.9,27.27,,,,,,,,9.630467067820982,12.266493604285852
2021-04-16,0.0,0.126,0.103,0.103,0.119,20.94,20.57,20.72,22.3,18.85,98.3,0.523,282.9,92.8,,,,,,,,35.503969768203426,12.266493604285852
2021-04-17,0.0,0.125,0.101,0.102,0.118,18.8,17.37,17.6,20.99,11.72,61.15,4.419,32.38,881.0,,,,,10.989737817022249,12.266493604285852,11.62811571065405,10.989737817022249,12.266493604285852
2021-04-18,0.0,0.122,0.102,0.101,0.116,20.36,17.57,16.9,19.96,14.19,45.98,2.895,26.55,924.0,,,,,,,,489.9823838927869,12.266493604285852
2021-04-19,,,,,,,,,,,,,,,,,0.1466156393289566,0.15855789,11.097168719707362,12.266493604285852,11.681831161996609,11.097168719707362,12.266493604285852
2021-04-20,0.0,0.112,0.104,0.102,0.114,25.18,21.17,19.52,20.6,23.12,35.91,1.601,231.9,977.0,,,,,11.625892249685128,12.266493604285852,11.94619292698549,11.625892249685128,12.266493604285852
2021-04-21,0.0,0.102,0.102,0.101,0.114,20.0,18.42,18.6,20.93,10.6,36.06,3.214,84.4,758.0,,,,,,,,9.701149737618266,12.266493604285852
2021-04-22,,,,,,,,,,,,,,,,,,0.16048448,11.8887996121739,,11.8887996121739,11.8887996121739,
2021-04-23,1.27,0.105,0.102,0.101,0.113,19.24,18.63,18.35,19.31,20.42,96.5,2.202,190.2,239.1,,,,,648.0437696426085,,648.0437696426085,648.0437696426085,
2021-04-24,0.0,0.116,0.103,0.101,0.111,24.89,20.79,18.76,19.65,23.21,39.2,3.922,7.42,994.0,,,,,12.298970590720694,12.266493604285852,12.282732097503274,12.298970590720694,12.266493604285852
2021-04-25,0.0,0.11,0.104,0.102,0.111,27.02,22.96,21.04,20.79,25.44,40.4,3.45,190.9,981.0,,,,,339.00454141036994,12.266493604285852,175.6355175073279,339.00454141036994,12.266493604285852
2021-04-26,0.0,0.102,0.104,0.102,0.11,26.69,24.33,23.09,22.04,24.73,47.82,4.166,188.3,618.5,,,,,11.583253258954285,,11.583253258954285,11.583253258954285,
2021-04-27,0.0,0.098,0.103,0.102,0.111,23.72,23.34,23.2,22.38,21.95,90.9,2.068,205.6,120.4,,,,,89.27774862038719,12.266493604285852,50.77212111233652,89.27774862038719,12.266493604285852
2021-04-28,0.0,0.101,0.104,0.102,0.109,26.42,24.46,23.19,22.19,23.42,81.7,3.634,202.3,244.0,,,,,,,,103.42310096513138,
2021-04-29,0.0,0.252,0.196,0.143,0.111,21.02,21.44,21.87,22.47,16.26,98.0,3.653,354.4,135.3,,,,,11.74702411736626,12.266493604285852,12.006758860826055,11.74702411736626,12.266493604285852
2021-04-30,0.0,0.246,0.195,0.179,0.11,19.03,19.11,19.48,21.18,16.34,100.0,1.771,41.98,148.4,,,,,,,,10.782628495770108,12.266493604285852
2021-05-01,3.558,0.285,0.224,0.209,0.11,18.42,18.68,18.99,20.32,16.81,100.0,1.243,31.07,11.21,,,,,,,,11.156232385336777,
2021-05-02,0.0,0.25,0.206,0.198,0.217,23.87,20.91,19.06,19.48,24.94,57.96,3.261,213.3,989.0,,,,,,,,509.3078917799325,12.266493604285852
2021-05-03,0.0,0.232,0.193,0.185,0.205,26.71,23.75,21.78,20.73,30.79,49.1,3.194,222.3,955.0,,,,,11.767599199577274,12.266493604285852,12.017046401931562,11.767599199577274,12.266493604285852
2021-05-04,0.0,0.205,0.18,0.175,0.198,24.95,23.16,22.18,21.98,20.52,63.92,4.343,15.54,942.0,,,,,489.6770592926681,12.266493604285852,250.971776448477,489.6770592926681,12.266493604285852
2021-05-05,0.0,0.191,0.173,0.169,0.193,26.18,23.25,21.58,21.98,20.74,41.14,2.286,57.23,1004.0,,,,,,,,10.509110313220086,
2021-05-06,0.0,0.174,0.166,0.165,0.189,28.12,24.7,22.63,22.43,24.42,43.94,1.804,63.94,992.0,,,,,,,,10.89632826875758,12.266493604285852
2021-05-07,0.0,0.157,0.159,0.161,0.185,27.87,25.23,23.7,23.23,24.63,50.52,3.558,185.9,757.4,,,,,10.370473547427684,12.266493604285852,11.318483575856767,10.370473547427684,12.266493604285852
2021-05-08,0.0,0.144,0.152,0.157,0.181,28.73,25.88,24.25,23.58,26.13,59.19,4.937,194.4,965.0,,,,,11.974317314723375,12.266493604285852,12.120405459504614,11.974317314723375,12.266493604285852
2021-05-09,0.0,0.132,0.146,0.153,0.178,30.81,28.1,26.28,24.43,27.33,63.04,1.943,207.1,817.0,,,,,43.96909527528776,12.266493604285852,28.11779443978681,43.96909527528776,12.266493604285852
2021-05-10,0.0,0.223,0.167,0.147,0.176,24.91,24.94,25.08,24.9,19.16,100.0,1.83,48.94,190.7,,,,,10.160736758921916,12.266493604285852,11.213615181603885,10.160736758921916,12.266493604285852
2021-05-11,0.0,0.221,0.172,0.148,0.174,21.49,21.57,21.81,23.41,16.28,100.0,1.153,48.43,92.6,,,,,368.63492217728,12.266493604285852,190.45070789078292,368.63492217728,12.266493604285852
2021-05-12,0.0,0.23,0.188,0.173,0.172,18.62,19.07,19.79,22.2,13.23,90.2,2.61,32.63,232.7,,,,,,,,9.891936824342691,12.266493604285852
2021-05-13,0.0,0.223,0.183,0.171,0.17,19.29,19.07,19.29,21.31,15.7,80.7,1.229,49.8,267.7,,,,,,,,9.588800918196837,12.266493604285852
2021-05-14,0.0,0.216,0.179,0.167,0.169,24.41,21.63,20.24,21.03,22.9,63.07,2.926,148.0,918.0,,,,,103.34136539008117,12.266493604285852,57.80392949718351,103.34136539008117,12.266493604285852
2021-05-15,0.0,0.196,0.17,0.164,0.169,21.96,21.64,21.43,21.7,21.59,79.85,3.427,181.0,180.5,,,,,11.352020006670406,12.266493604285852,11.809256805478128,11.352020006670406,12.266493604285852
2021-05-16,0.0,0.191,0.166,0.161,0.168,25.02,23.13,21.93,21.83,24.11,76.19,2.372,195.8,518.5,,,,,,,,384.26794619407616,12.266493604285852
2021-05-17,1.018,0.18,0.161,0.158,0.167,25.59,24.74,23.62,22.56,18.96,94.3,3.291,65.49,344.4,,,,,10.237152363888931,12.266493604285852,11.251822984087392,10.237152363888931,12.266493604285852
2021-05-18,0.0,0.174,0.156,0.155,0.167,22.64,22.53,22.68,23.06,18.46,87.1,2.934,23.77,170.1,,,,,671.4622807179502,12.266493604285852,341.86438716111803,671.4622807179502,12.266493604285852
2021-05-19,0.0,0.17,0.154,0.152,0.166,22.06,21.57,21.37,22.19,18.98,88.1,2.174,139.5,148.0,,,,,11.013877463620204,12.266493604285852,11.640185533953028,11.013877463620204,12.266493604285852
2021-05-20,0.0,0.164,0.152,0.151,0.164,27.92,24.14,21.75,21.69,24.65,57.23,2.493,130.7,980.0,,,,,11.165633238181693,12.266493604285852,11.716063421233772,11.165633238181693,12.266493604285852
2021-05-21,0.0,0.151,0.148,0.148,0.163,28.86,25.56,23.82,23.04,25.43,62.27,2.634,161.3,980.0,,,,,,,,11.543901751199854,
2021-05-22,0.509,0.177,0.142,0.145,0.163,25.27,24.87,24.73,24.1,21.29,98.1,2.55,78.15,341.0,,,,,,,,36.53188082749344,
2021-05-23,0.0,0.246,0.208,0.198,0.166,25.73,23.84,22.96,23.21,22.85,87.9,3.462,150.5,606.7,,,,,469.12446022198094,12.266493604285852,240.6954769131334,469.12446022198094,12.266493604285852
2021-05-24,0.0,0.242,0.205,0.195,0.183,26.03,24.2,23.2,23.0,24.59,73.07,1.849,190.7,602.7,,,,,,,,10.850612482814244,12.266493604285852
2021-05-25,0.0,0.228,0.195,0.186,0.186,27.48,25.52,24.23,23.36,26.74,65.21,2.326,197.6,803.0,,,,,44.651947124488586,12.266493604285852,28.45922036438722,44.651947124488586,12.266493604285852
2021-05-26,0.0,0.209,0.186,0.178,0.185,29.2,26.69,25.13,24.07,27.1,66.78,2.904,192.5,750.0,,,,,,,,12.029114006981672,12.266493604285852
2021-05-27,0.0,0.19,0.177,0.173,0.183,29.83,27.22,25.79,24.69,26.45,67.19,4.004,176.3,932.0,,,,,338.30845009714284,,338.30845009714284,338.30845009714284,
2021-05-28,0.0,0.171,0.17,0.168,0.181,26.93,26.59,26.33,25.49,23.94,85.7,2.46,161.9,139.1,,,,,,,,11.161776551773867,12.266493604285852
2021-05-29,0.0,0.229,0.18,0.165,0.179,28.28,25.44,23.88,24.43,24.55,68.57,2.255,132.9,927.0,,,,,,,,201.34456102106503,12.266493604285852
2021-05-30,0.0,0.197,0.172,0.164,0.177,27.84,25.98,24.94,24.67,25.84,75.44,3.44,130.4,672.1,,,,,,,,616.5089616143025,12.266493604285852
2021-05-31,0.0,0.178,0.163,0.161,0.174,26.73,25.93,25.1,24.73,23.6,76.6,3.225,187.2,224.9,,,,,,,,9.89784121690886,12.266493604285852
2021-06-01,0.0,0.246,0.208,0.197,0.173,25.6,24.12,23.63,24.39,22.81,82.0,2.068,0.12,822.0,,,,,319.67313605105124,12.266493604285852,165.96981482766856,319.67313605105124,12.266493604285852
2021-06-02,0.0,0.232,0.196,0.188,0.178,27.54,26.1,24.88,24.39,25.73,61.93,1.97,176.7,697.0,,,,,10.903767378026028,12.266493604285852,11.58513049115594,10.903767378026028,12.266493604285852
2021-06-03,0.509,0.266,0.227,0.219,0.222,20.39,20.9,21.77,24.28,16.76,99.1,1.305,123.9,124.5,,,,,,,,505.6377896225704,12.266493604285852
2021-06-04,0.252,0.255,0.21,0.201,0.216,23.01,22.26,21.89,22.96,19.64,97.0,0.946,76.47,227.5,,,,,11.31833018192373,12.266493604285852,11.792411893104791,11.31833018192373,12.266493604285852
2021-06-05,0.0,0.245,0.203,0.194,0.21,28.41,25.09,23.13,22.96,25.96,56.93,0.884,212.9,988.0,,,,,,,,489.8811662432197,12.266493604285852
2021-06-06,0.0,0.243,0.201,0.192,0.205,28.04,25.26,23.89,23.65,27.03,68.35,2.999,198.7,955.0,,,,,,,,10.972604088021134,12.266493604285852
2021-06-07,0.0,0.226,0.192,0.183,0.201,27.63,26.34,25.47,24.52,26.74,82.2,1.382,203.6,535.5,,,,,11.050723503233566,12.266493604285852,11.65860855375971,11.050723503233566,12.266493604285852
2021-06-08,0.0,0.223,0.187,0.179,0.197,29.13,27.57,26.25,24.96,26.75,84.5,2.804,179.9,421.0,,,,,466.660057441412,12.266493604285852,239.46327552284893,466.660057441412,12.266493604285852
2021-06-09,0.0,0.204,0.18,0.174,0.193,28.66,27.14,26.27,25.33,27.54,77.57,2.243,201.1,617.2,,,,,,,,9.863675677704382,12.266493604285852
2021-06-10,0.0,0.188,0.174,0.17,0.19,32.65,29.42,27.33,25.77,28.32,65.49,2.797,190.4,969.0,,,,,,,,46.20534002534215,12.266493604285852
2021-06-11,0.0,0.164,0.164,0.164,0.186,33.7,30.47,28.46,26.73,28.51,70.07,2.706,196.7,966.0,,,,,,,,10.358189481747525,12.266493604285852
2021-06-12,0.0,0.145,0.154,0.158,0.182,34.49,31.13,29.1,27.43,29.63,59.97,1.994,190.8,988.0,,,,,,,,341.1296032422779,12.266493604285852
2021-06-13,0.0,0.132,0.144,0.151,0.178,35.28,31.83,29.69,27.98,30.69,53.37,1.392,109.9,981.0,,,,,,,,11.864768092278128,
2021-06-14,0.0,0.123,0.136,0.143,0.173,36.02,32.58,30.47,28.62,31.68,52.63,1.69,55.92,997.0,,,,,,,,10.309835546885044,12.266493604285852
2021-06-15,0.0,0.117,0.129,0.134,0.168,35.78,32.47,30.58,29.07,30.84,59.42,1.49,63.91,884.0,,,,,102.90417975257404,12.266493604285852,57.58533667842995,102.90417975257404,12.266493604285852
2021-06-16,0.0,0.113,0.124,0.127,0.162,35.67,32.56,30.68,29.28,30.59,51.49,1.595,89.3,878.0,,,,,,,,10.19253476079145,12.266493604285852
2021-06-17,0.0,0.11,0.12,0.122,0.154,35.79,32.57,30.77,29.54,30.68,47.06,1.85,110.0,897.0,,,,,,,,382.9585826914784,12.266493604285852
2021-06-18,0.0,0.107,0.117,0.118,0.146,35.35,32.57,30.87,29.76,30.65,53.95,1.323,94.5,849.0,,,,,,,,11.015783337631468,12.266493604285852
2021-06-19,,,,,,,,,,,,,,,,,0.1605797260999679,0.13139397,672.0111995753531,12.266493604285852,342.1388465898195,672.0111995753531,12.266493604285852
2021-06-20,0.0,0.102,0.112,0.112,0.131,34.18,31.98,30.84,30.08,29.27,61.78,2.521,205.6,680.7,,,,,10.275308231951234,,10.275308231951234,10.275308231951234,
2021-06-21,0.0,0.103,0.111,0.111,0.127,34.43,32.04,30.71,29.81,30.04,63.4,2.34,169.6,767.8,,,,,,,,10.875738239587264,12.266493604285852
2021-06-22,0.0,0.243,0.185,0.111,0.125,27.19,27.65,28.3,29.62,21.57,91.7,1.03,84.7,218.5,,,,,11.35103971362808,12.266493604285852,11.808766658956966,11.35103971362808,12.266493604285852
2021-06-23,0.0,0.225,0.177,0.121,0.124,31.97,29.62,28.22,28.33,29.59,62.08,2.764,190.8,883.0,,,,,10.730770693624958,12.266493604285852,11.498632148955403,10.730770693624958,12.266493604285852
2021-06-24,0.0,0.191,0.162,0.123,0.124,31.41,29.29,28.27,28.45,29.04,64.8,2.933,195.9,926.0,,,,,,,,243.09221173719004,12.266493604285852
2021-06-25,0.0,0.164,0.152,0.122,0.124,32.55,30.02,28.8,28.63,28.8,64.01,3.183,193.1,977.0,,,,,,,,11.30180351026987,12.266493604285852
2021-06-26,0.0,0.141,0.141,0.12,0.123,30.73,29.27,28.86,28.91,28.43,64.66,3.166,186.7,828.0,,,,,520.8224396967157,12.266493604285852,266.5444666505008,520.8224396967157,12.266493604285852
2021-06-27,0.0,0.127,0.132,0.118,0.122,33.0,30.85,29.63,28.93,29.18,52.77,0.969,210.9,882.0,,,,,,,,11.273576207762952,12.266493604285852
2021-06-28,0.0,0.122,0.125,0.116,0.121,33.03,30.75,29.48,28.87,27.75,69.65,2.276,94.0,902.0,,,,,,,,373.3875161813179,
2021-06-29,0.0,0.116,0.12,0.114,0.12,33.75,31.35,30.09,29.2,27.63,67.12,3.091,151.3,890.0,,,,,,,,11.022909479224596,
2021-06-30,0.0,0.115,0.117,0.112,0.119,34.67,31.36,29.67,29.03,28.4,66.79,2.286,160.6,818.0,,,,,,,,91.36322242755296,12.266493604285852
2021-07-01,0.0,0.111,0.114,0.111,0.118,34.13,31.54,30.18,29.37,28.91,63.32,1.079,247.0,739.0,,,,,11.347133737346098,12.266493604285852,11.806813670815975,11.347133737346098,12.266493604285852
2021-07-02,0.0,0.108,0.112,0.11,0.117,34.68,32.15,30.83,29.8,31.1,57.22,1.582,94.9,838.0,,,,,10.027331631836224,12.266493604285852,11.146912618061036,10.027331631836224,12.266493604285852
2021-07-03,0.0,0.105,0.11,0.109,0.116,33.62,31.61,30.84,30.13,29.2,60.81,1.578,6.83,804.0,,,,,,,,10.0388741529682,12.266493604285852
2021-07-04,,,,,,,,,,,,,,,,,,0.17250438,11.943009049087296,,11.943009049087296,11.943009049087296,
2021-07-05,,,,,,,,,,,,,,,,,0.1695952117443084,0.14785445,43.00131154978586,12.266493604285852,27.633902577035855,43.00131154978586,12.266493604285852
